"Time,s","Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvis course,deg","Pelvis pitch,deg","Pelvis roll,deg","Thigh course LT,deg","Thigh pitch LT,deg","Thigh roll LT,deg","Shank course LT,deg","Shank pitch LT,deg","Shank roll LT,deg","Foot course LT,deg","Foot pitch LT,deg","Foot roll LT,deg","Thigh course RT,deg","Thigh pitch RT,deg","Thigh roll RT,deg","Shank course RT,deg","Shank pitch RT,deg","Shank roll RT,deg","Foot course RT,deg","Foot pitch RT,deg","Foot roll RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","Thigh LT Rot X,","Thigh LT Rot Y,","Thigh LT Rot Z,","Shank LT Rot X,","Shank LT Rot Y,","Shank LT Rot Z,","Foot LT Rot X,","Foot LT Rot Y,","Foot LT Rot Z,","Thigh RT Rot X,","Thigh RT Rot Y,","Thigh RT Rot Z,","Shank RT Rot X,","Shank RT Rot Y,","Shank RT Rot Z,","Foot RT Rot X,","Foot RT Rot Y,","Foot RT Rot Z,"
28.03,-6.07731,13.5279,9.32166,-12.3189,-0.0688515,-3.32649,50.1646,12.7287,4.512,-8.50705,28.3522,-1.77506,-18.5809,6.79707,80.7601,6.87405,-3.32352,81.1812,0.799422,6.02277,78.6429,-49.0549,-0.531074,103.774,-41.5255,-46.1847,76.4125,20.8516,7.55985,74.9264,8.20844,5.45197,80.889,-0.895866,3.55227,-181.152,-187.998,250.484,253.429,-210.447,94.7394,936.992,575.661,-42.9847,96.2599,1082.98,2002.95,78.1156,1082.52,67.3947,-84.4656,905.251,-88.4006,405.815,-94.2322,80.5935,0.0279142,-0.598552,0.112821,-0.562397,-0.50987,-0.484918,-0.728105,-0.265518,-0.202256,-0.605465,-0.311532,-0.685402,0.516372,-0.598327,0.573335,0.610142,-0.391026,0.598119,-0.260856,0.0363071,-0.941368
28.04,-4.45235,12.9367,9.89175,-12.7589,-1.15408,-3.34877,53.423,12.9931,2.52574,-7.86711,28.4316,-2.27752,-18.6821,7.04126,80.5003,6.70406,-3.69497,81.9353,2.13543,6.26318,79.6268,-50.8923,-1.55519,106.264,-44.6322,-49.4835,76.0983,20.0946,7.66574,74.5853,7.18952,5.38139,80.862,-1.29353,2.94253,-164.556,-93.2547,286.615,425.302,-340.322,25.8735,854.5,548.335,-38.0925,-1013.65,923.837,1887.76,165.049,583.005,-9.27643,17.586,1079.61,-35.6686,697.302,317.877,380.309,0.0264433,-0.597364,0.116337,-0.549735,-0.518878,-0.489974,-0.736615,-0.257187,-0.190285,-0.630858,-0.311037,-0.662244,0.519133,-0.599319,0.567392,0.61529,-0.384592,0.595098,-0.264511,0.031295,-0.940812
28.05,-2.69711,12.2208,10.3273,-13.2192,-2.29037,-3.20416,56.5863,13.0855,0.2918,-6.98998,28.41,-2.59668,-18.5644,7.14782,80.207,6.55323,-4.0748,82.6805,3.6093,6.41841,80.7793,-52.4812,-2.73896,108.956,-47.7044,-52.9132,75.9459,19.2101,7.85387,74.4129,6.21664,5.2913,80.889,-1.39183,2.5305,-87.3946,35.6397,258.791,741.681,-300.263,-244.627,525.389,377.426,-10.7462,-2191.83,325.148,1300.23,286.631,81.566,-4.84905,-18.0684,1129.37,-60.0815,-78.6304,321.814,-154.81,0.0250796,-0.596306,0.120113,-0.53914,-0.526264,-0.496797,-0.744591,-0.249872,-0.179929,-0.655156,-0.309167,-0.638659,0.522531,-0.599721,0.561175,0.619505,-0.379169,0.591812,-0.265547,0.0279345,-0.940881
28.06,-0.852289,11.4957,10.8112,-13.6549,-3.39246,-2.9377,59.5801,13.1023,-2.977,-6.23941,28.5483,-2.83721,-18.3674,7.08526,79.9333,6.41608,-4.45936,83.3867,5.18137,6.67592,81.9407,-53.7744,-3.99846,112.503,-51.3184,-57.5079,75.9427,18.3106,8.0491,74.4026,5.30565,5.22071,80.8935,-1.54152,2.21002,18.0621,146.482,236.808,807.154,-9.24443,-493.158,137.187,22.9732,81.5372,-946.76,-142.588,1478.54,332.54,53.1952,75.1953,-66.3972,839.335,96.6753,82.4896,100.598,144.091,0.0235801,-0.595353,0.12377,-0.529856,-0.531325,-0.505673,-0.751552,-0.244319,-0.171086,-0.682866,-0.307022,-0.608809,0.526189,-0.599056,0.555927,0.622978,-0.3749,0.588202,-0.266957,0.0253065,-0.940729
28.07,0.921956,10.8049,11.4173,-14.0644,-4.72593,-2.41237,62.1539,13.0897,-6.60191,-5.49918,29.2297,-3.04305,-17.8595,6.71424,79.7042,6.27468,-4.82222,84.3504,6.62846,7.15477,83.4874,-54.6913,-5.60906,116.727,-54.8045,-63.2723,76.2632,17.4037,8.31097,74.7024,4.41529,5.17334,80.898,-1.65769,1.95614,100.579,220.7,212.395,792.951,254.856,-361.337,13.674,-464.845,-376.451,1588.9,168.987,2315.41,274.915,308.089,-6.32484,28.813,274.884,268.08,18.0898,80.0765,70.8245,0.0220175,-0.594377,0.127045,-0.520216,-0.535484,-0.514482,-0.758587,-0.24023,-0.164898,-0.70956,-0.307519,-0.575365,0.529788,-0.597937,0.551292,0.625434,-0.372474,0.583568,-0.268053,0.0232273,-0.940604
28.08,2.47544,10.1099,12.0786,-14.3256,-6.51326,-2.0653,64.1382,13.0414,-8.61846,-4.88949,30.1808,-3.12862,-15.8917,6.39887,79.5562,6.16916,-5.12514,85.8587,7.79586,7.85824,85.5906,-55.2006,-7.39143,118.152,-57.3857,-66.0946,76.4903,16.5508,8.41733,74.9437,3.61222,5.04795,80.889,-1.81184,1.73972,135.254,236.819,171.874,556.644,301.26,-58.1038,-180.163,-1013.18,-640.13,1792.96,789.005,2307.1,177.716,366.677,-0.983864,-28.813,-134.768,99.6048,101.544,78.1499,95.2468,0.0204894,-0.59366,0.129469,-0.509421,-0.540315,-0.521457,-0.765905,-0.235406,-0.163211,-0.722459,-0.307105,-0.55379,0.533172,-0.595743,0.548122,0.627344,-0.369815,0.579792,-0.269453,0.0214528,-0.940352
28.09,3.96921,9.41994,12.6437,-14.4594,-8.09028,-2.11793,65.8719,12.9805,-8.94588,-4.30447,30.5572,-3.2009,-13.1813,6.37773,79.5003,6.07489,-5.34921,87.2473,8.91168,8.58046,87.4833,-55.4805,-8.98564,116.367,-58.9847,-65.0289,76.4187,15.7705,8.35493,74.8989,2.89168,4.95972,80.8845,-1.93695,1.56907,114.753,200.676,149.419,336.916,180.629,140.631,-413.068,-1185.54,-1050.28,1092.84,1472.71,1834.9,153.333,252.456,129.378,0.96482,-111.799,-24.4129,55.7166,53.6914,52.2365,0.0190752,-0.593023,0.130903,-0.498612,-0.545359,-0.527846,-0.772014,-0.231696,-0.162717,-0.722638,-0.303837,-0.547544,0.536548,-0.592639,0.546086,0.629992,-0.366062,0.577104,-0.270601,0.0200442,-0.940133
28.1,5.49917,8.73417,12.9524,-14.5204,-8.61721,-2.49297,67.5916,12.9889,-8.0726,-3.72422,29.733,-3.24426,-10.6947,6.5805,79.5366,6.00191,-5.47081,87.6872,10.2407,9.03925,88.1182,-55.6608,-9.76979,112.158,-59.5731,-60.6576,76.1294,15.0665,8.24007,74.6335,2.1759,4.88542,80.8755,-2.0844,1.43173,35.6471,148.918,112.309,240.711,311.501,89.3305,-303.717,-952.663,-768.54,45.3621,1408.72,1909.7,97.6548,206.575,155.24,62.0116,235.345,-51.2929,46.4305,71.784,78.1512,0.0179509,-0.592535,0.131223,-0.488811,-0.550314,-0.534545,-0.77445,-0.231598,-0.160657,-0.713654,-0.296708,-0.554723,0.540111,-0.589104,0.544624,0.633361,-0.361145,0.575076,-0.271888,0.0189419,-0.939849
28.11,7.04179,8.01239,12.8767,-14.4937,-7.62565,-2.96994,69.2904,12.991,-6.69705,-3.15831,27.9101,-3.23385,-9.3493,6.77334,79.6567,5.95629,-5.47403,86.6996,11.8862,8.95538,86.6498,-55.8533,-8.87057,107.152,-59.4047,-54.7059,75.8432,14.371,8.14316,74.3716,1.47758,4.78975,80.862,-2.22291,1.3256,-1.46689,82.528,69.8303,271.988,228.482,-70.3157,-161.117,-383.774,-571.764,-1078.54,1077.61,1200.63,44.9154,174.805,67.8866,-2.45591,423.338,-56.638,25.4463,38.6143,8.27643,0.0172993,-0.592235,0.13044,-0.481803,-0.554097,-0.542148,-0.770804,-0.23474,-0.156617,-0.700541,-0.285507,-0.569386,0.543684,-0.585586,0.543122,0.63651,-0.356214,0.573197,-0.27311,0.0180836,-0.939549
28.12,8.61066,7.32243,12.479,-14.3984,-5.78774,-3.30468,70.9104,12.9994,-5.24071,-2.63139,25.7379,-3.23096,-8.72842,6.77205,79.8439,5.92558,-5.36962,84.928,13.7231,8.40517,84.2215,-55.9478,-7.25243,102.411,-58.7533,-48.7474,75.781,13.7052,8.12945,74.3199,0.801481,4.70895,80.8575,-2.36366,1.23195,-3.9058,38.5775,46.8687,430.152,-398.417,-278.809,-140.117,115.229,-488.763,-1509.25,967.24,875.048,-78.6123,-146.508,-170.419,-85.9567,470.219,-42.9668,-57.1638,0.0,-7.32668,0.0171262,-0.592031,0.128724,-0.477418,-0.556327,-0.55092,-0.764277,-0.239977,-0.151893,-0.686355,-0.273206,-0.585799,0.546994,-0.582492,0.541518,0.63895,-0.35258,0.570664,-0.274335,0.0173475,-0.939257
28.13,10.1949,6.57637,11.9445,-14.149,-3.63929,-3.48532,72.1891,12.9323,-4.08307,-2.12119,23.5851,-3.23154,-8.70409,6.58136,80.0394,5.89243,-5.15801,82.8451,15.5937,7.62868,81.2517,-55.7185,-5.06356,98.4085,-57.8504,-43.3466,75.9023,12.9566,8.11764,74.4612,0.120619,4.63279,80.8575,-2.51111,1.14455,-11.2226,-4.88983,35.1515,425.797,-347.663,-342.266,-215.324,368.66,-235.831,-1634.27,889.234,627.39,-176.267,163.575,-288.061,-86.4391,408.708,-114.767,8.32132,2.93167,-27.8142,0.0176944,-0.5918,0.126452,-0.473032,-0.558463,-0.559722,-0.755365,-0.246381,-0.149123,-0.672731,-0.260194,-0.601961,0.550216,-0.579242,0.539787,0.640818,-0.350006,0.567432,-0.275615,0.016672,-0.938947
28.14,11.7656,5.73988,11.3019,-13.7224,-1.59014,-3.54127,72.9898,12.7098,-3.35915,-1.67467,21.6068,-3.21362,-8.92073,6.23838,80.2238,5.85807,-4.88194,80.84,17.4008,6.70519,78.4082,-55.0308,-2.81272,95.1568,-56.8175,-38.587,76.1481,12.0944,8.03066,74.7541,-0.525327,4.53526,80.8485,-2.67419,1.05923,-58.1099,-18.0711,32.2307,393.085,-424.79,-334.46,-456.043,473.611,80.0737,-1536.62,719.799,533.756,-113.261,366.234,-97.1917,-36.1369,191.874,-102.534,8.32132,-30.7406,-12.7538,0.0188142,-0.591552,0.123988,-0.468798,-0.560498,-0.568342,-0.745466,-0.253413,-0.149951,-0.660006,-0.246889,-0.617339,0.552996,-0.575897,0.537779,0.641987,-0.348335,0.56393,-0.277019,0.0159965,-0.938583
28.15,13.2802,4.83054,10.6379,-13.2583,0.0224821,-3.59057,73.3542,12.4013,-2.98391,-1.22098,19.7249,-3.19454,-8.93329,5.91654,80.3802,5.82797,-4.56119,79.2509,19.0671,5.82873,76.4132,-53.9284,-1.28179,92.5064,-55.6507,-34.4167,76.3721,11.1623,7.95692,75.0333,-1.15223,4.42474,80.844,-2.81271,0.965584,-114.258,-29.7835,26.8617,278.817,-411.105,-318.344,-575.202,468.291,237.796,-1339.33,583.028,508.821,-62.509,341.336,69.8544,12.6742,-61.0387,-125.971,90.8109,-49.8384,-3.9347,0.0204179,-0.591326,0.121516,-0.464212,-0.562648,-0.576416,-0.7368,-0.26141,-0.154229,-0.647655,-0.234108,-0.632066,0.555843,-0.572757,0.535018,0.64306,-0.346618,0.560572,-0.278226,0.0152595,-0.938293
28.16,14.7685,3.8785,9.95514,-12.8338,1.13722,-3.73803,73.3194,12.0424,-2.8388,-0.747392,17.9473,-3.18875,-8.63894,5.74267,80.4975,5.79482,-4.22497,78.1407,20.6253,5.04139,75.3601,-52.448,-0.555005,90.3157,-54.2729,-30.7409,76.4529,10.1995,7.92194,75.1677,-1.7585,4.33186,80.844,-2.92441,0.871939,-154.783,0.0,10.7379,148.91,-429.231,-282.211,-614.758,325.676,296.377,-1206.02,466.244,434.017,33.6969,175.766,14.6174,26.3571,-104.982,-84.4945,-36.662,-7.28729,10.3116,0.0223388,-0.591067,0.11925,-0.459607,-0.564621,-0.584262,-0.729737,-0.270362,-0.162055,-0.634838,-0.222404,-0.64675,0.55876,-0.570151,0.531231,0.644567,-0.344234,0.557703,-0.279206,0.014524,-0.938064
28.17,16.2161,2.98591,9.25416,-12.3874,1.76157,-3.95613,72.9016,11.7339,-2.81595,-0.304051,16.3511,-3.19743,-8.0055,5.70039,80.5897,5.75924,-3.88961,77.5272,22.0813,4.37179,75.1525,-50.6403,-0.493046,88.4619,-52.6373,-27.4963,76.4218,9.30008,7.84962,75.1849,-2.35207,4.2492,80.8575,-3.06516,0.767889,-170.406,43.448,-4.38972,42.0155,-457.055,-286.616,-582.527,212.865,249.044,-1093.76,365.269,386.746,119.14,5.8367,-96.2079,19.9981,55.69,-37.1077,102.509,33.1697,24.965,0.0243787,-0.590788,0.117157,-0.455583,-0.565841,-0.592194,-0.724178,-0.279845,-0.173434,-0.620913,-0.212218,-0.661667,0.561642,-0.56725,0.527973,0.646409,-0.341284,0.555232,-0.280419,0.0137265,-0.937794
28.18,17.6049,2.20636,8.58647,-11.8666,1.96625,-4.18276,72.1961,11.4968,-2.70965,0.151229,14.9476,-3.20263,-7.07536,5.67969,80.6875,5.70906,-3.58347,77.3716,23.4243,3.85743,75.5767,-48.6244,-0.882172,86.8533,-50.6771,-24.6017,76.3627,8.49093,7.66952,75.178,-2.92818,4.17211,80.862,-3.17686,0.674244,-173.835,85.4464,-12.2068,-63.4934,-444.367,-260.241,-506.344,121.577,99.6008,-975.515,279.358,375.447,87.8852,13.6682,-104.992,-9.77977,189.933,-16.6008,-53.1841,54.6966,28.357,0.0261803,-0.590409,0.115175,-0.452168,-0.566292,-0.600041,-0.719921,-0.289244,-0.187468,-0.605144,-0.203732,-0.67725,0.564485,-0.563274,0.526384,0.648268,-0.338283,0.552894,-0.281402,0.0129912,-0.937574
28.19,18.8816,1.44104,7.93474,-11.2827,1.90957,-4.33211,71.2098,11.2554,-2.45718,0.576264,13.8071,-3.20668,-6.01413,5.57701,80.7908,5.65828,-3.31063,77.5212,24.6353,3.44271,76.3019,-46.4406,-1.3844,85.4669,-48.3862,-22.0752,76.3783,7.6762,7.40623,75.2538,-3.50906,4.0913,80.8665,-3.31761,0.578518,-166.995,124.507,-19.0446,-131.837,-419.896,-235.817,-489.739,0.0,-85.4677,-914.008,259.223,381.811,-22.9338,106.464,14.1255,-10.2622,236.342,59.105,44.8627,67.3446,28.357,0.0276789,-0.590031,0.113265,-0.449479,-0.566267,-0.607395,-0.716017,-0.298207,-0.20362,-0.587342,-0.197192,-0.693426,0.567335,-0.558413,0.52575,0.649873,-0.335703,0.550243,-0.282625,0.0122554,-0.93728
28.2,20.0243,0.65814,7.2707,-10.7223,1.79763,-4.3525,69.9472,10.9616,-2.0628,0.980603,12.8571,-3.17893,-4.98509,5.33455,80.9221,5.60567,-3.06185,77.7696,25.7075,3.02997,77.0692,-44.1167,-1.82171,84.3179,-45.7908,-19.8941,76.5432,6.82422,7.16137,75.4813,-4.07248,3.99657,80.88,-3.45165,0.509845,-161.128,150.87,-3.9001,-184.096,-435.032,-218.252,-544.924,-125.023,-179.215,-806.676,321.27,415.966,-88.3819,163.575,76.1792,-57.1437,186.525,41.5277,-69.3443,39.0331,10.3116,0.0288653,-0.589653,0.111281,-0.447562,-0.566135,-0.613897,-0.711682,-0.30702,-0.221144,-0.567581,-0.192338,-0.710145,0.56994,-0.553859,0.524676,0.650898,-0.333996,0.54719,-0.283776,0.0117634,-0.937005
28.21,21.0566,-0.137322,6.59891,-10.255,1.77796,-4.28422,68.4387,10.6552,-1.59188,1.36027,11.9796,-3.13036,-4.13344,4.98984,81.0813,5.55884,-2.84422,77.9521,26.6795,2.54224,77.7161,-41.6528,-2.12364,83.4446,-42.9459,-18.0178,76.8169,5.9592,6.98742,75.8087,-4.63748,3.87582,80.889,-3.60357,0.439091,-158.689,163.085,-41.9893,-220.718,-484.335,-192.378,-601.573,-181.126,-201.167,-651.83,376.455,458.043,-73.7275,169.412,21.9964,-24.4275,8.80972,1.49047,46.9129,19.5165,-17.0956,0.0296819,-0.589327,0.109248,-0.446216,-0.566075,-0.61963,-0.706287,-0.316274,-0.239461,-0.546182,-0.188621,-0.727319,0.572507,-0.549846,0.522917,0.651511,-0.332754,0.543857,-0.28507,0.0112723,-0.936682
28.22,22.0066,-0.91185,5.89838,-9.82089,1.8604,-4.22069,66.6934,10.3488,-1.12255,1.75426,11.118,-3.08815,-3.53532,4.65937,81.2377,5.5038,-2.65108,78.024,27.5632,1.95453,78.1915,-39.0472,-2.2587,82.8586,-39.9346,-16.3808,77.0751,5.10722,6.81772,76.1258,-5.18661,3.76809,80.898,-3.73091,0.380823,-181.646,156.745,-61.034,-221.213,-563.457,-207.546,-659.687,-181.67,-165.04,-470.689,409.716,513.626,-41.5209,124.492,-33.1703,-9.77977,-118.669,-85.471,-31.2351,-1.42395,-2.98494,0.0303139,-0.588948,0.107322,-0.445242,-0.566375,-0.624496,-0.699534,-0.326019,-0.258445,-0.523635,-0.185334,-0.744781,0.574872,-0.546125,0.520904,0.652171,-0.331533,0.54056,-0.286159,0.0108417,-0.936408
28.23,22.8698,-1.65205,5.20378,-9.39429,1.86461,-4.30888,64.6465,10.0906,-0.735612,2.17134,10.2439,-3.05924,-3.02355,4.45703,81.4221,5.4293,-2.48566,78.2095,28.3368,1.38984,78.7241,-36.2422,-2.34918,82.5369,-36.7934,-14.8816,77.2058,4.2869,6.61257,76.305,-5.75321,3.66035,80.9025,-3.85826,0.299664,-199.214,146.966,-79.0993,-196.27,-645.025,-242.174,-698.227,-207.545,-54.6926,-288.011,389.133,549.859,-34.649,99.1499,-42.0251,21.9716,-115.26,-97.1892,45.9481,-3.93681,3.39198,0.0305955,-0.588447,0.105334,-0.444508,-0.567242,-0.628293,-0.691961,-0.335896,-0.279039,-0.500055,-0.181872,-0.7625,0.576943,-0.542529,0.5189,0.653277,-0.329468,0.537647,-0.287265,0.0102287,-0.936127
28.24,23.6153,-2.35457,4.55342,-8.97304,1.65712,-4.55116,62.27,9.84087,-0.45338,2.6099,9.33812,-3.04941,-2.51884,4.41432,81.6176,5.33564,-2.35439,78.6464,28.9706,0.958025,79.4192,-33.2411,-2.45277,82.4641,-33.5487,-13.475,77.184,3.49824,6.3696,76.3325,-6.29758,3.57025,80.9115,-3.95656,0.212262,-216.799,125.976,-62.9925,-187.511,-697.229,-229.516,-714.342,-103.5,42.483,-100.565,285.175,533.756,-66.897,80.0883,-28.3212,-2.93832,-50.2888,-150.384,-103.956,-51.2623,-18.9951,0.0305774,-0.587818,0.103448,-0.444122,-0.56844,-0.631022,-0.683929,-0.345618,-0.301437,-0.475577,-0.178027,-0.780359,0.578691,-0.539032,0.516937,0.654812,-0.326702,0.53529,-0.288117,0.00955483,-0.935938
28.25,24.2296,-3.0529,3.91036,-8.60639,1.35174,-4.87167,59.6381,9.58692,-0.205695,3.05006,8.3779,-3.08294,-2.0887,4.46652,81.8215,5.22221,-2.25363,79.209,29.4537,0.570606,80.1865,-30.1315,-2.53834,82.6097,-30.2228,-12.1383,77.0938,2.70306,6.15452,76.2877,-6.84354,3.49595,80.943,-4.05709,0.089483,-192.374,102.049,-77.6305,-228.537,-785.142,-269.051,-681.622,70.3102,180.678,84.4196,89.7885,404.797,-82.0482,93.2394,-7.80064,16.095,-8.80972,-82.0275,-27.8583,-13.1506,-18.9951,0.0302688,-0.587057,0.101619,-0.44434,-0.57006,-0.632539,-0.675384,-0.355133,-0.324683,-0.45025,-0.173817,-0.798189,0.580351,-0.535827,0.514524,0.656604,-0.323575,0.533125,-0.289022,0.00863656,-0.935787
28.26,24.692,-3.74369,3.27642,-8.30451,1.08617,-5.21494,56.8439,9.30989,0.0791953,3.50693,7.45395,-3.1558,-1.82575,4.56359,82.0143,5.0881,-2.18424,79.7118,29.7691,0.149311,80.8124,-27.0324,-2.4613,82.851,-26.8605,-10.8378,76.9694,1.89763,5.98104,76.205,-7.37363,3.44765,80.9835,-4.13305,-0.047863,-157.717,73.2508,-108.392,-279.807,-868.16,-247.081,-562.504,-55.6798,244.612,63.0456,3.43046,382.33,-49.8002,61.5439,-44.4144,-18.0684,33.1938,-49.8024,-47.3953,-29.3167,-23.8795,0.0297897,-0.586149,0.100025,-0.445161,-0.572206,-0.632669,-0.665734,-0.3643,-0.347526,-0.424216,-0.169514,-0.815392,0.581898,-0.53301,0.511574,0.658558,-0.320379,0.53106,-0.289707,0.00759729,-0.935712
28.27,25.0647,-4.3742,2.63108,-7.98817,0.504443,-5.47571,53.8291,9.04755,0.223235,3.96858,6.67397,-3.23385,-1.24725,4.61062,82.2042,4.91173,-2.11915,80.5856,29.9585,-0.0966905,81.697,-23.8354,-2.35803,83.0463,-23.5549,-9.57111,76.9196,1.0978,5.79906,76.1912,-7.91483,3.40122,81.042,-4.21124,-0.185209,-130.853,50.2899,-109.861,-317.368,-966.314,-239.274,-572.76,-170.909,-3.8887,103.487,-128.418,369.084,-25.8729,25.4155,-43.9225,-2.93832,44.4157,62.4971,11.6981,2.4291,-7.86939,0.0292817,-0.584945,0.0984725,-0.446363,-0.574941,-0.631608,-0.65609,-0.372107,-0.371969,-0.397964,-0.165475,-0.831181,0.583064,-0.530417,0.508548,0.660341,-0.317555,0.528639,-0.290424,0.00661822,-0.935669
28.28,25.3353,-5.01559,1.98163,-7.65792,-0.345194,-5.64971,50.5777,8.73904,0.155733,4.40237,6.09126,-3.30613,-0.355573,4.57136,82.3914,4.72289,-2.07274,81.7677,30.0408,-0.205221,82.7893,-20.5071,-2.18429,83.1612,-20.3366,-8.40379,76.9507,0.261646,5.59343,76.2705,-8.44491,3.34456,81.1005,-4.30061,-0.322555,-104.98,39.0607,-101.554,-309.104,-1010.72,-180.668,-527.831,-146.485,-62.0101,151.309,-72.7853,381.811,-9.27286,-35.6112,-19.5367,-3.42073,10.75,38.0842,13.6277,13.1506,39.0756,0.0286572,-0.58365,0.0970317,-0.447875,-0.57832,-0.62939,-0.646031,-0.378798,-0.397983,-0.37188,-0.162284,-0.845244,0.584033,-0.527743,0.505423,0.661782,-0.315233,0.525992,-0.29123,0.0056397,-0.935591
28.29,25.5262,-5.64527,1.35636,-7.29127,-1.1953,-5.76967,47.1591,8.42424,-0.15467,4.8282,5.65026,-3.36279,0.583203,4.4937,82.5785,4.52279,-2.03515,82.9438,30.0438,-0.29632,83.8093,-17.0965,-1.84827,83.2033,-17.2685,-7.31775,77.0316,-0.584747,5.34763,76.398,-8.98135,3.27954,81.1725,-4.40337,-0.451577,-80.0778,27.8315,-112.799,-283.667,-1019.06,-125.966,-429.183,-268.061,-70.791,247.569,108.88,518.042,-22.9338,-117.694,23.4722,57.6261,-98.1654,61.5206,-21.4666,44.8964,72.317,0.0279774,-0.582274,0.0956423,-0.449844,-0.581517,-0.626725,-0.634496,-0.385275,-0.424238,-0.346504,-0.159609,-0.857541,0.584691,-0.524986,0.502396,0.663065,-0.313139,0.523135,-0.292134,0.00478257,-0.935497
28.3,25.6248,-6.30257,0.793565,-6.89732,-1.92784,-5.91902,43.585,8.11153,-0.786637,5.2604,5.18545,-3.4102,1.4482,4.42468,82.7768,4.34277,-1.99862,84.0032,29.9823,-0.394984,84.6879,-13.5932,-1.42636,83.211,-14.4114,-6.24527,77.0969,-1.44045,5.07819,76.5083,-9.52731,3.20989,81.2355,-4.50614,-0.576437,-87.8894,18.5543,-97.6544,-301.779,-1045.89,-100.093,-417.951,-517.563,-247.079,461.002,286.667,660.117,-32.7034,-170.89,29.3051,56.135,-170.426,84.957,20.5018,68.3498,116.684,0.0272258,-0.581041,0.094149,-0.452234,-0.584069,-0.624069,-0.62133,-0.392386,-0.450112,-0.322383,-0.156617,-0.868253,0.585335,-0.521951,0.499516,0.664386,-0.310881,0.52031,-0.293051,0.00392557,-0.935382
28.31,25.5714,-7.00592,0.28094,-6.47928,-2.35734,-6.10772,39.7882,7.82191,-1.81511,5.66394,4.64582,-3.4501,1.99922,4.38585,82.9919,4.21475,-1.95759,84.7334,29.8226,-0.618293,85.2657,-9.96217,-0.917905,83.2531,-11.8018,-5.15246,77.1374,-2.29057,4.79505,76.591,-10.0923,3.14208,81.2985,-4.66029,-0.697135,-137.216,17.5686,-78.1201,-327.167,-1058.12,-84.9811,-365.738,-753.885,-420.397,754.856,389.581,778.816,-36.6361,-215.81,24.8777,47.8463,-181.176,2.46699,-92.7405,19.014,101.081,0.026437,-0.580178,0.0925008,-0.455133,-0.586153,-0.62114,-0.605695,-0.401108,-0.475048,-0.299914,-0.152795,-0.87765,0.586199,-0.518467,0.496983,0.66586,-0.308364,0.517462,-0.29439,0.00312887,-0.935131
28.32,25.2837,-7.76622,-0.218915,-6.07088,-2.33252,-6.37086,35.7615,7.60154,-3.15718,6.0635,4.04044,-3.48768,2.06044,4.41907,83.221,4.18434,-1.91763,84.9579,29.5241,-1.09648,85.4101,-6.23314,-0.343231,83.3412,-9.39518,-4.0461,77.1156,-3.09506,4.52561,76.6082,-10.6795,3.07614,81.366,-4.84349,-0.819914,-171.873,19.0375,-91.3061,-296.88,-961.873,-14.1635,-355.482,-864.277,-406.724,1131.9,284.131,775.439,-47.3578,-295.381,20.0287,93.2806,-241.218,77.6589,-141.101,26.8876,99.5885,0.0255715,-0.580013,0.0907115,-0.458688,-0.588199,-0.617411,-0.587171,-0.41199,-0.498217,-0.278841,-0.148301,-0.886021,0.587283,-0.514772,0.494811,0.667582,-0.30536,0.514741,-0.295972,0.00233175,-0.934813
28.33,24.749,-8.57508,-0.632116,-5.7037,-1.89271,-6.64444,31.5562,7.44414,-4.61671,6.42884,3.3693,-3.49057,1.68917,4.44754,83.4919,4.2488,-1.89851,84.7484,29.0579,-1.74734,85.1844,-2.48486,0.182598,83.4676,-7.09204,-2.97361,77.1311,-3.853,4.27886,76.6565,-11.2795,2.97769,81.4515,-5.0736,-0.946855,-208.015,24.8937,-87.8957,-192.361,-743.179,185.52,-384.784,-815.429,-120.591,1549.85,126.927,655.701,-48.3513,-366.234,1.4758,91.3071,-246.095,-70.3093,-180.657,-20.5217,64.9903,0.0243359,-0.580529,0.0886787,-0.462935,-0.589851,-0.613057,-0.566606,-0.424801,-0.519054,-0.258486,-0.143815,-0.893605,0.588496,-0.511095,0.492862,0.669124,-0.302302,0.511966,-0.297931,0.00159526,-0.934408
